Year,Elite,Comments
2010,0,1
2010,0,20
2010,0,29
2010,0,1
2010,0,1
2010,0,3
2010,0,4
2010,0,5
2010,0,3
2010,0,1
2010,0,1
2010,0,10
2010,0,2
2010,0,10
2010,0,2
2010,0,2
2010,0,3
2010,0,5
2010,0,9
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,6
2010,0,10
2010,0,1
2010,0,2
2010,0,1
2010,0,14
2010,0,4
2010,0,4
2010,0,1
2010,0,4
2010,0,2
2010,0,1
2010,0,1
2010,0,6
2010,0,26
2010,0,1
2010,0,4
2010,0,1
2010,0,2
2010,0,10
2010,0,1
2010,0,13
2010,0,1
2010,0,6
2010,0,15
2010,0,1
2010,0,1
2010,0,3
2010,0,43
2010,0,23
2010,0,1
2010,0,15
2010,0,8
2010,0,18
2010,0,10
2010,0,6
2010,0,3
2010,0,3
2010,0,5
2010,0,2
2010,0,2
2010,0,1
2010,0,1
2010,0,10
2010,0,10
2010,0,1
2010,0,21
2010,0,3
2010,0,9
2010,0,9
2010,0,1
2010,0,4
2010,0,3
2010,0,2
2010,0,2
2010,0,33
2010,0,3
2010,0,12
2010,0,3
2010,0,1
2010,0,1
2010,0,12
2010,0,21
2010,0,1
2010,0,5
2010,0,14
2010,0,6
2010,0,5
2010,0,21
2010,0,3
2010,0,2
2010,0,9
2010,0,1
2010,0,3
2010,0,14
2010,0,2
2010,0,2
2010,0,2
2010,0,1
2010,0,11
2010,0,2
2010,0,34
2010,0,2
2010,0,4
2010,0,1
2010,0,2
2010,0,3
2010,0,4
2010,0,1
2010,0,2
2010,0,22
2010,0,5
2010,0,1
2010,0,16
2010,0,8
2010,0,1
2010,0,1
2010,0,27
2010,0,16
2010,0,2
2010,0,2
2010,0,2
2010,0,3
2010,0,2
2010,0,17
2010,0,1
2010,0,11
2010,0,10
2010,0,1
2010,0,1
2010,0,19
2010,0,4
2010,0,9
2010,0,4
2010,0,1
2010,0,17
2010,0,3
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,21
2010,0,2
2010,0,3
2010,0,2
2010,0,5
2010,0,6
2010,0,1
2010,0,11
2010,0,14
2010,0,10
2010,0,1
2010,0,2
2010,0,1
2010,0,7
2010,0,4
2010,0,3
2010,0,21
2010,0,1
2010,0,2
2010,0,1
2010,0,21
2010,0,4
2010,0,1
2010,0,1
2010,0,8
2010,0,1
2010,0,3
2010,0,2
2010,0,5
2010,0,5
2010,0,22
2010,0,1
2010,0,2
2010,0,8
2010,0,3
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,3
2010,0,5
2010,0,1
2010,0,3
2010,0,20
2010,0,1
2010,0,3
2010,0,13
2010,0,1
2010,0,1
2010,0,1
2010,0,16
2010,0,1
2010,0,10
2010,0,2
2010,0,2
2010,0,1
2010,0,8
2010,0,2
2010,0,2
2010,0,4
2010,0,2
2010,0,1
2010,0,2
2010,0,8
2010,0,1
2010,0,2
2010,0,17
2010,0,1
2010,0,22
2010,0,11
2010,0,2
2010,0,39
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,4
2010,0,1
2010,0,1
2010,0,3
2010,0,1
2010,0,1
2010,0,10
2010,0,4
2010,0,2
2010,0,2
2010,0,2
2010,0,11
2010,0,2
2010,0,4
2010,0,1
2010,0,1
2010,0,1
2010,0,10
2010,0,29
2010,0,3
2010,0,7
2010,0,1
2010,0,1
2010,0,9
2010,0,2
2010,0,1
2010,0,2
2010,0,4
2010,0,1
2010,0,3
2010,0,3
2010,0,5
2010,0,8
2010,0,1
2010,0,3
2010,0,3
2010,0,2
2010,0,8
2010,0,6
2010,0,3
2010,0,1
2010,0,4
2010,0,1
2010,0,3
2010,0,3
2010,0,1
2010,0,3
2010,0,13
2010,0,11
2010,0,2
2010,0,1
2010,0,3
2010,0,18
2010,0,1
2010,0,1
2010,0,2
2010,0,1
2010,0,15
2010,0,1
2010,0,7
2010,0,1
2010,0,3
2010,0,2
2010,0,1
2010,0,11
2010,0,1
2010,0,7
2010,0,2
2010,0,3
2010,0,1
2010,0,5
2010,0,3
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,9
2010,0,3
2010,0,1
2010,0,10
2010,0,2
2010,0,1
2010,0,1
2010,0,1
2010,0,2
2010,0,4
2010,0,2
2010,0,1
2010,0,4
2010,0,2
2010,0,6
2010,0,25
2010,0,8
2010,0,1
2010,0,13
2010,0,3
2010,0,2
2010,0,5
2010,0,1
2010,0,1
2010,0,6
2010,0,4
2010,0,1
2010,0,1
2010,0,5
2010,0,15
2010,0,4
2010,0,5
2010,0,1
2010,0,10
2010,0,8
2010,0,1
2010,0,2
2010,0,3
2010,0,1
2010,0,5
2010,0,6
2010,0,4
2010,0,1
2010,0,4
2010,0,3
2010,0,1
2010,0,2
2010,0,65
2010,0,1
2010,0,6
2010,0,1
2010,0,1
2010,0,348
2010,0,21
2010,0,2
2010,0,12
2010,0,1
2010,0,1
2010,0,3
2010,0,1
2010,0,2
2010,0,4
2010,0,4
2010,0,21
2010,0,1
2010,0,1
2010,0,27
2010,0,3
2010,0,7
2010,0,1
2010,0,1
2010,0,7
2010,0,3
2010,0,1
2010,0,16
2010,0,7
2010,0,4
2010,0,3
2010,0,1
2010,0,10
2010,0,1
2010,0,2
2010,0,8
2010,0,3
2010,0,55
2010,0,1
2010,0,2
2010,0,1
2010,0,15
2010,0,4
2010,0,21
2010,0,4
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,3
2010,0,3
2010,0,2
2010,0,1
2010,0,2
2010,0,7
2010,0,1
2010,0,11
2010,0,17
2010,0,1
2010,0,1
2010,0,1
2010,0,6
2010,0,1
2010,0,24
2010,0,7
2010,0,7
2010,0,5
2010,0,1
2010,0,32
2010,0,2
2010,0,1
2010,0,2
2010,0,3
2010,0,1
2010,0,4
2010,0,2
2010,0,1
2010,0,3
2010,0,2
2010,0,11
2010,0,3
2010,0,1
2010,0,21
2010,0,3
2010,0,1
2010,0,5
2010,0,4
2010,0,5
2010,0,2
2010,0,30
2010,0,16
2010,0,2
2010,0,8
2010,0,5
2010,0,2
2010,0,2
2010,0,13
2010,0,13
2010,0,2
2010,0,1
2010,0,2
2010,0,6
2010,0,7
2010,0,13
2010,0,5
2010,0,5
2010,0,4
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,6
2010,0,1
2010,0,4
2010,0,2
2010,0,1
2010,0,1
2010,0,3
2010,0,7
2010,0,13
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,5
2010,0,1
2010,0,2
2010,0,8
2010,0,26
2010,0,1
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,12
2010,0,1
2010,0,16
2010,0,1
2010,0,17
2010,0,1
2010,0,12
2010,0,1
2010,0,1
2010,0,2
2010,0,2
2010,0,44
2010,0,2
2010,0,11
2010,0,1
2010,0,2
2010,0,3
2010,0,10
2010,0,14
2010,0,4
2010,0,4
2010,0,6
2010,0,7
2010,0,2
2010,0,1
2010,0,2
2010,0,1
2010,0,13
2010,0,1
2010,0,1
2010,0,23
2010,0,1
2010,0,1
2010,0,3
2010,0,2
2010,0,9
2010,0,7
2010,0,22
2010,0,7
2010,0,4
2010,0,4
2010,0,1
2010,0,2
2010,0,3
2010,0,2
2010,0,121
2010,0,6
2010,0,1
2010,0,21
2010,0,24
2010,0,2
2010,0,1
2010,0,13
2010,0,2
2010,0,5
2010,0,1
2010,0,1
2010,0,1
2010,0,11
2010,0,1
2010,0,1
2010,0,3
2010,0,2
2010,0,1
2010,0,7
2010,0,1
2010,0,7
2010,0,2
2010,0,1
2010,0,8
2010,0,4
2010,0,11
2010,0,25
2010,0,3
2010,0,4
2010,0,22
2010,0,3
2010,0,1
2010,0,1
2010,0,2
2010,0,3
2010,0,13
2010,0,2
2010,0,12
2010,0,2
2010,0,3
2010,0,6
2010,0,1
2010,0,3
2010,0,7
2010,0,1
2010,0,1
2010,0,6
2010,0,7
2010,0,2
2010,0,2
2010,0,23
2010,0,1
2010,0,5
2010,0,2
2010,0,7
2010,0,1
2010,0,5
2010,0,7
2010,0,1
2010,0,1
2010,0,5
2010,0,4
2010,0,1
2010,0,3
2010,0,1
2010,0,4
2010,0,14
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,3
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,2
2010,0,3
2010,0,10
2010,0,2
2010,0,1
2010,0,1
2010,0,15
2010,0,2
2010,0,1
2010,0,30
2010,0,4
2010,0,5
2010,0,1
2010,0,1
2010,0,4
2010,0,1
2010,0,3
2010,0,12
2010,0,21
2010,0,3
2010,0,16
2010,0,6
2010,0,2
2010,0,1
2010,0,7
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,8
2010,0,6
2010,0,2
2010,0,1
2010,0,1
2010,0,4
2010,0,2
2010,0,1
2010,0,2
2010,0,2
2010,0,2
2010,0,2
2010,0,3
2010,0,3
2010,0,26
2010,0,1
2010,0,44
2010,0,1
2010,0,1
2010,0,7
2010,0,2
2010,0,7
2010,0,2
2010,0,1
2010,0,3
2010,0,13
2010,0,1
2010,0,1
2010,0,1
2010,0,4
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,5
2010,0,4
2010,0,3
2010,0,4
2010,0,11
2010,0,1
2010,0,1
2010,0,1
2010,0,2
2010,0,1
2010,0,7
2010,0,9
2010,0,3
2010,0,1
2010,0,1
2010,0,4
2010,0,6
2010,0,6
2010,0,1
2010,0,3
2010,0,2
2010,0,1
2010,0,6
2010,0,11
2010,0,13
2010,0,1
2010,0,10
2010,0,15
2010,0,1
2010,0,2
2010,0,1
2010,0,8
2010,0,2
2010,0,1
2010,0,3
2010,0,6
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,3
2010,0,2
2010,0,3
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,3
2010,0,10
2010,0,14
2010,0,1
2010,0,2
2010,0,1
2010,0,14
2010,0,1
2010,0,7
2010,0,1
2010,0,2
2010,0,4
2010,0,19
2010,0,6
2010,0,6
2010,0,3
2010,0,8
2010,0,1
2010,0,3
2010,0,136
2010,0,1
2010,0,1
2010,0,2
2010,0,4
2010,0,2
2010,0,1
2010,0,29
2010,0,2
2010,0,6
2010,0,6
2010,0,1
2010,0,20
2010,0,1
2010,0,7
2010,0,2
2010,0,3
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,5
2010,0,1
2010,0,2
2010,0,1
2010,0,12
2010,0,2
2010,0,1
2010,0,16
2010,0,4
2010,0,12
2010,0,1
2010,0,3
2010,0,1
2010,0,3
2010,0,5
2010,0,2
2010,0,7
2010,0,3
2010,0,1
2010,0,5
2010,0,6
2010,0,6
2010,0,2
2010,0,1
2010,0,8
2010,0,9
2010,0,2
2010,0,8
2010,0,13
2010,0,10
2010,0,1
2010,0,3
2010,0,2
2010,0,9
2010,0,1
2010,0,2
2010,0,9
2010,0,2
2010,0,5
2010,0,1
2010,0,13
2010,0,1
2010,0,1
2010,0,24
2010,0,1
2010,0,2
2010,0,14
2010,0,4
2010,0,5
2010,0,2
2010,0,2
2010,0,2
2010,0,2
2010,0,27
2010,0,10
2010,0,1
2010,0,1
2010,0,2
2010,0,2
2010,0,1
2010,0,2
2010,0,1
2010,0,17
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,29
2010,0,1
2010,0,23
2010,0,1
2010,0,4
2010,0,1
2010,0,1
2010,0,4
2010,0,58
2010,0,2
2010,0,10
2010,0,1
2010,0,1
2010,0,1
2010,0,6
2010,0,52
2010,0,1
2010,0,15
2010,0,1
2010,0,7
2010,0,3
2010,0,1
2010,0,89
2010,0,5
2010,0,1
2010,0,4
2010,0,10
2010,0,6
2010,0,3
2010,0,6
2010,0,7
2010,0,33
2010,0,2
2010,0,3
2010,0,2
2010,0,1
2010,0,25
2010,0,2
2010,0,1
2010,0,3
2010,0,2
2010,0,6
2010,0,2
2010,0,2
2010,0,4
2010,0,23
2010,0,3
2010,0,3
2010,0,1
2010,0,2
2010,0,113
2010,0,1
2010,0,2
2010,0,10
2010,0,3
2010,0,4
2010,0,4
2010,0,2
2010,0,1
2010,0,5
2010,0,1
2010,0,2
2010,0,6
2010,0,3
2010,0,1
2010,0,3
2010,0,2
2010,0,5
2010,0,3
2010,0,32
2010,0,20
2010,0,13
2010,0,1
2010,0,4
2010,0,1
2010,0,1
2010,0,1
2010,0,4
2010,0,6
2010,0,1
2010,0,3
2010,0,1
2010,0,2
2010,0,4
2010,0,3
2010,0,1
2010,0,2
2010,0,51
2010,0,7
2010,0,4
2010,0,2
2010,0,28
2010,0,20
2010,0,11
2010,0,1
2010,0,1
2010,0,4
2010,0,3
2010,0,1
2010,0,8
2010,0,1
2010,0,1
2010,0,2
2010,0,35
2010,0,1
2010,0,1
2010,0,4
2010,0,1
2010,0,2
2010,0,1
2010,0,8
2010,0,14
2010,0,2
2010,0,2
2010,0,3
2010,0,16
2010,0,1
2010,0,2
2010,0,1
2010,0,2
2010,0,3
2010,0,1
2010,0,4
2010,0,18
2010,0,15
2010,0,3
2010,0,3
2010,0,1
2010,0,3
2010,0,5
2010,0,1
2010,0,1
2010,0,12
2010,0,7
2010,0,3
2010,0,14
2010,0,7
2010,0,1
2010,0,3
2010,0,4
2010,0,2
2010,0,2
2010,0,1
2010,0,11
2010,0,4
2010,0,1
2010,0,2
2010,0,2
2010,0,4
2010,0,5
2010,0,5
2010,0,1
2010,0,1
2010,0,6
2010,0,1
2010,0,1
2010,0,14
2010,0,7
2010,0,15
2010,0,1
2010,0,3
2010,0,8
2010,0,1
2010,0,2
2010,0,27
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,14
2010,0,3
2010,0,2
2010,0,1
2010,0,4
2010,0,1
2010,0,2
2010,0,2
2010,0,1
2010,0,3
2010,0,4
2010,0,2
2010,0,1
2010,0,28
2010,0,4
2010,0,24
2010,0,15
2010,0,1
2010,0,9
2010,0,2
2010,0,2
2010,0,16
2010,0,17
2010,0,5
2010,0,4
2010,0,3
2010,0,2
2010,0,7
2010,0,2
2010,0,1
2010,0,2
2010,0,1
2010,0,3
2010,0,5
2010,0,1
2010,0,4
2010,0,11
2010,0,1
2010,0,2
2010,0,2
2010,0,18
2010,0,1
2010,0,1
2010,0,2
2010,0,2
2010,0,4
2010,0,1
2010,0,1
2010,0,12
2010,0,1
2010,0,7
2010,0,3
2010,0,1
2010,0,8
2010,0,1
2010,0,7
2010,0,1
2010,0,3
2010,0,7
2010,0,2
2010,0,8
2010,0,26
2010,0,6
2010,0,2
2010,0,15
2010,0,2
2010,0,11
2010,0,1
2010,0,1
2010,0,2
2010,0,10
2010,0,1
2010,0,2
2010,0,2
2010,0,3
2010,0,1
2010,0,2
2010,0,20
2010,0,43
2010,0,1
2010,0,5
2010,0,1
2010,0,1
2010,0,4
2010,0,24
2010,0,3
2010,0,1
2010,0,1
2010,0,7
2010,0,1
2010,0,10
2010,0,1
2010,0,7
2010,0,16
2010,0,2
2010,0,1
2010,0,17
2010,0,2
2010,0,3
2010,0,1
2010,0,1
2010,0,12
2010,0,2
2010,0,2
2010,0,3
2010,0,6
2010,0,1
2010,0,36
2010,0,12
2010,0,6
2010,0,2
2010,0,2
2010,0,3
2010,0,6
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,2
2010,0,10
2010,0,2
2010,0,1
2010,0,1
2010,0,2
2010,0,35
2010,0,6
2010,0,3
2010,0,1
2010,0,15
2010,0,25
2010,0,1
2010,0,3
2010,0,2
2010,0,24
2010,0,2
2010,0,1
2010,0,1
2010,0,2
2010,0,4
2010,0,35
2010,0,3
2010,0,1
2010,0,5
2010,0,3
2010,0,3
2010,0,2
2010,0,2
2010,0,23
2010,0,2
2010,0,2
2010,0,11
2010,0,1
2010,0,10
2010,0,20
2010,0,7
2010,0,1
2010,0,1
2010,0,2
2010,0,4
2010,0,3
2010,0,1
2010,0,1
2010,0,1
2010,0,2
2010,0,1
2010,0,7
2010,0,11
2010,0,3
2010,0,3
2010,0,1
2010,0,3
2010,0,12
2010,0,1
2010,0,2
2010,0,6
2010,0,16
2010,0,4
2010,0,3
2010,0,5
2010,0,6
2010,0,1
2010,0,11
2010,0,5
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,13
2010,0,10
2010,0,1
2010,0,69
2010,0,1
2010,0,5
2010,0,1
2010,0,2
2010,0,2
2010,0,1
2010,0,10
2010,0,35
2010,0,1
2010,0,1
2010,0,15
2010,0,1
2010,0,6
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,7
2010,0,4
2010,0,1
2010,0,2
2010,0,8
2010,0,1
2010,0,1
2010,0,13
2010,0,5
2010,0,9
2010,0,3
2010,0,65
2010,0,3
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,19
2010,0,2
2010,0,3
2010,0,7
2010,0,1
2010,0,4
2010,0,3
2010,0,2
2010,0,1
2010,0,15
2010,0,5
2010,0,3
2010,0,1
2010,0,9
2010,0,13
2010,0,1
2010,0,3
2010,0,6
2010,0,2
2010,0,2
2010,0,2
2010,0,5
2010,0,2
2010,0,3
2010,0,1
2010,0,1
2010,0,6
2010,0,9
2010,0,1
2010,0,81
2010,0,4
2010,0,3
2010,0,1
2010,0,1
2010,0,1
2010,0,2
2010,0,5
2010,0,1
2010,0,2
2010,0,3
2010,0,3
2010,0,1
2010,0,5
2010,0,2
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,4
2010,0,1
2010,0,7
2010,0,5
2010,0,67
2010,0,7
2010,0,1
2010,0,2
2010,0,1
2010,0,12
2010,0,7
2010,0,2
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,2
2010,0,9
2010,0,1
2010,0,1
2010,0,1
2010,0,6
2010,0,1
2010,0,1
2010,0,1
2010,0,4
2010,0,34
2010,0,5
2010,0,4
2010,0,6
2010,0,21
2010,0,1
2010,0,1
2010,0,3
2010,0,4
2010,0,1
2010,0,1
2010,0,1
2010,0,3
2010,0,1
2010,0,3
2010,0,2
2010,0,2
2010,0,1
2010,0,7
2010,0,8
2010,0,1
2010,0,1
2010,0,3
2010,0,2
2010,0,3
2010,0,6
2010,0,1
2010,0,3
2010,0,5
2010,0,1
2010,0,4
2010,0,13
2010,0,11
2010,0,2
2010,0,1
2010,0,7
2010,0,4
2010,0,1
2010,0,3
2010,0,3
2010,0,3
2010,0,5
2010,0,1
2010,0,1
2010,0,3
2010,0,1
2010,0,9
2010,0,1
2010,0,1
2010,0,1
2010,0,7
2010,0,2
2010,0,19
2010,0,8
2010,0,5
2010,0,1
2010,0,20
2010,0,4
2010,0,2
2010,0,1
2010,0,7
2010,0,6
2010,0,3
2010,0,28
2010,0,38
2010,0,3
2010,0,9
2010,0,2
2010,0,5
2010,0,3
2010,0,3
2010,0,1
2010,0,15
2010,0,2
2010,0,1
2010,0,9
2010,0,2
2010,0,1
2010,0,8
2010,0,1
2010,0,1
2010,0,1
2010,0,2
2010,0,4
2010,0,4
2010,0,1
2010,0,5
2010,0,1
2010,0,4
2010,0,6
2010,0,2
2010,0,1
2010,0,1
2010,0,2
2010,0,2
2010,0,3
2010,0,4
2010,0,1
2010,0,1
2010,0,13
2010,0,11
2010,0,4
2010,0,7
2010,0,3
2010,0,9
2010,0,2
2010,0,4
2010,0,3
2010,0,4
2010,0,2
2010,0,2
2010,0,12
2010,0,1
2010,0,1
2010,0,10
2010,0,7
2010,0,1
2010,0,14
2010,0,9
2010,0,1
2010,0,6
2010,0,1
2010,0,2
2010,0,14
2010,0,5
2010,0,1
2010,0,1
2010,0,1
2010,0,4
2010,0,8
2010,0,2
2010,0,4
2010,0,3
2010,0,1
2010,0,4
2010,0,1
2010,0,12
2010,0,1
2010,0,1
2010,0,18
2010,0,1
2010,0,1
2010,0,1
2010,0,4
2010,0,2
2010,0,2
2010,0,2
2010,0,18
2010,0,1
2010,0,6
2010,0,8
2010,0,6
2010,0,1
2010,0,5
2010,0,10
2010,0,1
2010,0,3
2010,0,1
2010,0,13
2010,0,53
2010,0,9
2010,0,1
2010,0,23
2010,0,3
2010,0,57
2010,0,8
2010,0,5
2010,0,1
2010,0,3
2010,0,4
2010,0,1
2010,0,2
2010,0,1
2010,0,9
2010,0,1
2010,0,1
2010,0,21
2010,0,3
2010,0,18
2010,0,1
2010,0,1
2010,0,1
2010,0,2
2010,0,4
2010,0,1
2010,0,3
2010,0,5
2010,0,1
2010,0,1
2010,0,5
2010,0,6
2010,0,32
2010,0,5
2010,0,1
2010,0,6
2010,0,1
2010,0,2
2010,0,2
2010,0,11
2010,0,1
2010,0,14
2010,0,4
2010,0,17
2010,0,8
2010,0,1
2010,0,1
2010,0,12
2010,0,2
2010,0,6
2010,0,1
2010,0,3
2010,0,2
2010,0,3
2010,0,1
2010,0,2
2010,0,4
2010,0,8
2010,0,1
2010,0,2
2010,0,4
2010,0,1
2010,0,3
2010,0,5
2010,0,1
2010,0,6
2010,0,1
2010,0,4
2010,0,2
2010,0,1
2010,0,4
2010,0,1
2010,0,1
2010,0,6
2010,0,11
2010,0,46
2010,0,2
2010,0,1
2010,0,3
2010,0,18
2010,0,1
2010,0,2
2010,0,1
2010,0,1
2010,0,1
2010,0,1
2010,0,3
2010,0,3
2010,0,6
2010,0,2
2010,0,3
2010,0,1
2010,0,7
2010,0,3
2010,0,2
2010,0,5
2010,0,1
2010,0,1
2010,0,3
2010,0,2
2010,0,1
2010,0,7
2010,0,3
2010,0,2
2010,0,6
2010,0,1
2010,0,13
2010,0,2
2010,0,4
2010,0,12
2010,0,1
2010,0,6
2010,0,2
2010,0,1
2010,0,1
2010,0,1
2010,0,11
2010,0,1
2010,0,3
2010,0,12
2010,0,4
2010,0,2
2010,0,3
2010,0,3
2010,0,6
2010,0,15
2010,0,1
2010,0,2
2010,0,5
2010,0,2
2010,0,2
2010,0,8
2010,0,2
2010,0,26
2010,0,5
2010,0,1
2010,0,5
2010,0,1
2010,0,7
2010,0,17
2010,0,3
2010,0,1
2010,0,2
2010,0,1
2010,0,5
2010,0,4
2010,0,1
2010,0,2
2010,0,3
2010,0,2
2010,0,18
2010,0,1
2010,0,27
2010,0,1
2010,0,1
2010,0,11
2010,0,3
2010,0,29
2010,0,8
2010,0,13
2010,0,1
2010,0,27
2010,0,1
2010,0,4
2010,0,2
2010,0,1
2010,0,3
2010,0,2
2010,0,1
2010,0,10
2010,0,2
2010,0,3
2010,0,3
2010,0,1
2010,0,5
2010,0,2
2010,0,2
2010,0,2
2010,0,1
2010,0,40
2010,0,2
2010,0,17
2010,0,6
2010,0,17
2010,0,9
2010,0,2
2010,0,1
2010,0,8
2010,0,3
2010,0,4
2010,0,2
2010,0,3
2010,0,1
2010,0,1
2010,0,4
2010,0,2
2010,0,3
2010,0,1
2010,0,3
2010,0,2
2010,0,2
2010,0,1
2010,0,6
2010,0,4
2010,0,4
2010,0,1
2010,0,10
2010,0,1
2010,0,14
2010,0,7
2010,0,5
2010,0,2
2010,0,22
2010,0,3
2010,0,1
2010,0,17
2010,0,19
2010,0,2
2010,0,2
2010,0,1
2010,0,2
2010,0,1
2010,0,5
2010,0,1
2010,0,1
2010,0,9
2010,0,9
2010,0,6
2010,0,1
2010,0,1
2010,0,1
2010,0,4
2010,0,4
2010,0,17
2010,0,3
2010,0,5
2010,0,16
2010,0,27
2010,0,3
2010,0,8
2010,0,19
2010,0,2
2010,0,46
2010,0,12
2010,0,1
2010,0,16
2010,0,1
2010,0,1
2010,0,3
2010,0,10
2010,0,1
2010,0,11
2010,0,4
2010,0,3
2010,0,1
2010,0,22
2010,0,1
2010,0,25
2010,0,1
2010,0,5
2010,0,13
2010,0,2
2010,0,4
2010,0,11
2010,0,1
2010,0,2
2010,0,1
2010,0,3
2010,0,8
2010,0,19
2010,0,3
2010,0,7
2010,0,1
2010,0,4
2010,0,1
2010,0,4
2010,0,1
2010,0,5
2010,0,3
2010,0,3
2010,0,2
2010,0,22
2010,0,10
2010,0,6
2010,0,8
2010,1,38
2010,1,34
2010,1,13
2010,1,1
2010,1,1
2010,1,3
2010,1,1
2010,1,6
2010,1,1
2010,1,13
2010,1,1
2010,1,5
2010,1,7
2010,1,2
2010,1,4
2010,1,2
2010,1,5
2010,1,1
2010,1,2
2010,1,1
2010,1,4
2010,1,16
2010,1,15
2010,1,1
2010,1,78
2010,1,74
2010,1,4
2010,1,1
2010,1,4
2010,1,8
2010,1,33
2010,1,1
2010,1,23
2010,1,1
2010,1,7
2010,1,4
2010,1,4
2010,1,1
2010,1,59
2010,1,1
2010,1,4
2010,1,30
2010,1,10
2010,1,5
2010,1,1
2010,1,10
2010,1,1
2010,1,5
2010,1,1
2010,1,2
2010,1,1
2010,1,6
2010,1,1
2010,1,1
2010,1,2
2010,1,87
2010,1,12
2010,1,11
2010,1,4
2010,1,1
2010,1,3
2010,1,1
2010,1,2
2010,1,1
2010,1,14
2010,1,1
2010,1,3
2010,1,5
2010,1,5
2010,1,4
2010,1,9
2010,1,29
2010,1,13
2010,1,2
2010,1,14
2010,1,1
2010,1,5
2010,1,93
2010,1,1
2010,1,16
2010,1,3
2010,1,11
2010,1,10
2010,1,7
2010,1,28
2010,1,2
2010,1,2
2010,1,93
2010,1,16
2010,1,1
2010,1,1
2010,1,10
2010,1,2
2010,1,33
2010,1,7
2010,1,12
2010,1,2
2010,1,4
2010,1,188
2010,1,6
2010,1,3
2010,1,3
2010,1,4
2010,1,4
2010,1,10
2010,1,1
2010,1,16
2010,1,15
2010,1,2
2010,1,1
2010,1,3
2010,1,1
2010,1,1
2010,1,9
2010,1,1
2010,1,1
2010,1,6
2010,1,9
2010,1,2
2010,1,71
2010,1,1
2010,1,10
2010,1,2
2010,1,47
2010,1,2
2010,1,1
2010,1,2
2010,1,32
2010,1,15
2010,1,1
2010,1,5
2010,1,7
2010,1,22
2010,1,2
2010,1,2
2010,1,67
2010,1,7
2010,1,1
2010,1,4
2010,1,2
2010,1,17
2010,1,3
2010,1,6
2010,1,5
2010,1,4
2010,1,1
2010,1,2
2010,1,1
2010,1,2
2010,1,5
2010,1,63
2010,1,1
2010,1,31
2010,1,7
2010,1,2
2010,1,1
2010,1,21
2010,1,30
2010,1,1
2010,1,3
2010,1,2
2010,1,1
2010,1,5
2010,1,10
2010,1,1
2010,1,3
2010,1,13
2010,1,1
2010,1,8
2010,1,5
2010,1,7
2010,1,54
2010,1,2
2010,1,1
2010,1,10
2010,1,16
2010,1,1
2010,1,9
2010,1,7
2010,1,59
2010,1,2
2010,1,1
2010,1,1
2010,1,2
2010,1,2
2010,1,1
2010,1,20
2010,1,2
2010,1,1
2010,1,19
2010,1,71
2010,1,5
2010,1,1
2010,1,1
2010,1,2
2010,1,5
2010,1,8
2010,1,3
2010,1,2
2010,1,1
2010,1,1
2010,1,3
2010,1,11
2010,1,3
2010,1,19
2010,1,8
2010,1,7
2010,1,1
2010,1,6
2010,1,77
2010,1,2
2010,1,6
2010,1,5
2010,1,46
2010,1,3
2010,1,2
2010,1,4
2010,1,1
2010,1,8
2010,1,7
2010,1,1
2010,1,8
2010,1,2
2010,1,7
2010,1,9
2010,1,16
2010,1,10
2010,1,1
2010,1,6
2010,1,9
2010,1,1
2010,1,38
2010,1,11
2010,1,20
2010,1,4
2010,1,1
2010,1,1
2010,1,1
2010,1,1
2010,1,1
2010,1,4
2010,1,2
2010,1,2
2010,1,1
2010,1,1
2010,1,1
2010,1,1
2010,1,2
2010,1,1
2010,1,1
2010,1,5
